Transporteur;Gare origine;Gare origine - code UIC;Gare destination;Gare destination - code UIC;Classe;Profil tarifaire;Prix minimum;Prix maximum
TGV INOUI;ANCENIS;87481192;LE CROISIC;87481788;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MONTPELLIER SUD DE FRANCE;87688887;NARBONNE;87781104;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;LE MANS;87396002;TGV HAUTE PICARDIE;87313882;2;Tarif Réglementé;76.9;89.4
TGV INOUI;ETAPLES LE TOUQUET;87317065;PARIS GARE DE LYON;87686006;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;NANTES;87481002;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Réglementé;78.0;93.6
TGV INOUI;ANGERS ST LAUD;87484006;LA ROCHE SUR YON;87486019;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MONTPELLIER SUD DE FRANCE;87688887;TOUL;87141044;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;COLMAR;87182014;MARNE LA VALLEE CHESSY;87111849;2;Tarif Avantage;17.5;90.0
TGV INOUI;EVREUX  NORMANDIE;87387001;LISON;87447219;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;PARIS AUSTERLITZ;87547000;ST NAZAIRE;87481705;2;Tarif Réglementé;78.0;93.6
TGV INOUI;ANGERS ST LAUD;87484006;ST NAZAIRE;87481705;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;QUIMPER;87474098;AURAY;87476200;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;COLMAR;87182014;PARIS GARE DE LYON;87686006;2;Tarif Avantage;17.5;90.0
TGV INOUI;HENDAYE;87677005;BORDEAUX ST JEAN;87581009;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;MASSY PALAISEAU;87393579;BELLEGARDE GARE;87745000;2;Tarif Réglementé;87.4;93.6
TGV INOUI;ANGOULEME;87583005;BIGANOS FACTURE;87582478;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;REDON;87471300;VITRE;87471508;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;LILLE FLANDRES;87286005;BESANCON - F COMTE TGV;87300863;2;Tarif Avantage;17.5;90.0
TGV INOUI;LANDRY;87741777;BOURG EN BRESSE;87743005;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;BELLEGARDE GARE;87745000;2;Tarif Réglementé;87.4;93.6
TGV INOUI;AVIGNON CENTRE;87765008;BEZIERS;87781005;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;REIMS;87171009;CHARLEVILLE MEZIERES;87172007;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;LILLE FLANDRES;87286005;NIORT;87485300;2;Tarif Avantage;17.5;90.0
TGV INOUI;LAVAL;87478404;LANDERNEAU;87474239;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;LAVAL;87478404;MARNE LA VALLEE CHESSY;87111849;2;Tarif Normal;15.0;94.0
TGV INOUI;AVIGNON SUD;87765024;VALENCE VILLE;87761007;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;RENNES;87471003;ST MALO;87478107;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;ST MAIXENT DEUX SEVRES;87485490;LILLE EUROPE;87223263;2;Tarif Avantage;17.5;90.0
TGV INOUI;LE HAVRE;87413013;CONFLANS FIN D'OISE TGV;87514604;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;ANGERS ST LAUD;87484006;ANNEMASSE;87745497;2;Tarif Avantage;17.5;94.0
TGV INOUI;AVIGNON TGV;87318964;BOURG EN BRESSE;87743005;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ST MAIXENT DEUX SEVRES;87485490;CHATELLERAULT;87575142;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;STRASBOURG;87212027;CHALON SUR SAONE;87725002;2;Tarif Normal;20.5;90.0
TGV INOUI;LE MANS;87396002;DOL DE BRETAGNE;87478073;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;LE HAVRE;87413013;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Avantage;17.5;94.0
TGV INOUI;AVIGNON TGV;87318964;MARSEILLE BLANCARDE;87751081;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ST MAIXENT DEUX SEVRES;87485490;LA ROCHELLE VILLE;87485003;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;BEAUNE;87713545;NARBONNE;87781104;2;Tarif Normal;25.5;90.0
TGV INOUI;LE MANS;87396002;MASSY TGV;87393702;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;LE MANS;87396002;SAVERNE;87212225;2;Tarif Avantage;17.5;94.0
TGV INOUI;AVIGNON TGV;87318964;SELESTAT;87214056;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;TOURS;87571000;POITIERS;87575001;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;BEZIERS;87781005;BEAUNE;87713545;2;Tarif Normal;25.5;90.0
TGV INOUI;LE MANS;87396002;NANTES;87481002;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;VENDOME VILLIERS SUR LOIR;87571216;SAVERNE;87212225;2;Tarif Avantage;17.5;94.0
TGV INOUI;BAR LE DUC;87175042;THIONVILLE;87191007;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;VALENCE VILLE;87761007;ORANGE;87765107;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;SAVERNE;87212225;2;Tarif Réglementé;74.9;90.5
TGV INOUI;LE MANS;87396002;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;DOLE VILLE;87713412;VERSAILLES CHANTIERS;87393009;2;Tarif Normal;20.5;94.0
TGV INOUI;BESANCON VIOTTE;87718007;COLMAR;87182014;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;VENDOME;87574558;ST PIERRE DES CORPS;87571240;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;EPINAL;87144006;PARIS NORD;87271007;2;Tarif Réglementé;74.9;90.5
TGV INOUI;LE TEIL;87764472;MARSEILLE BLANCARDE;87751081;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;ANNECY;87746008;TOULON;87755009;2;Tarif Normal;25.5;94.0
TGV INOUI;BEZIERS;87781005;NIMES;87775007;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;VENDOME VILLIERS SUR LOIR;87571216;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;PARIS EST;87113001;SAVERNE;87212225;2;Tarif Réglementé;74.9;90.5
TGV INOUI;LES AUBRAIS;87543017;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;MULHOUSE VILLE;87182063;CHAMPAGNE-ARDENNE;87171926;2;Tarif Normal;25.5;94.0
TGV INOUI;BEZIERS;87781005;NIMES PONT DU GARD;87703975;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;VITRY LE FRANCOIS GARE;87174276;REIMS;87171009;2;Tarif Elève - Etudiant - Apprenti;12.0;12.0
TGV INOUI;PARIS NORD;87271007;SARREBOURG;87215012;2;Tarif Réglementé;74.9;90.5
TGV INOUI;LES SABLES D'OLONNE;87486449;SABLE SUR SARTHE;87396408;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;NEUFCHATEAU;87141291;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Normal;25.5;94.0
TGV INOUI;CARCASSONNE;87615286;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;CHERBOURG;87444877;LISON;87447219;2;Tarif Avantage;4.9;12.2
TGV INOUI;PARIS NORD;87271007;SAVERNE;87212225;2;Tarif Réglementé;74.9;90.5
TGV INOUI;LIBOURNE;87584052;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;VENDOME VILLIERS SUR LOIR;87571216;TGV HAUTE PICARDIE;87313882;2;Tarif Normal;25.5;94.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;MACON VILLE;87725689;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LYON PERRACHE;87722025;BOURG EN BRESSE;87743005;2;Tarif Avantage;4.9;12.2
TGV INOUI;LE CROISIC;87481788;MARNE LA VALLEE CHESSY;87111849;2;Tarif Réglementé;75.1;90.5
TGV INOUI;LILLE EUROPE;87223263;PARIS GARE DE LYON;87686006;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;VALENCE VILLE;87761007;DOUAI;87345009;2;Tarif Avantage;36.0;94.0
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;SALLANCHES-COMBLOUX-MEGEVE;87746438;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MULHOUSE VILLE;87182063;BELFORT-MONTBELIARD TGV;87300822;2;Tarif Avantage;9.3;12.2
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;ST NAZAIRE;87481705;2;Tarif Réglementé;75.1;90.5
TGV INOUI;LYON PERRACHE;87722025;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;BESANCON VIOTTE;87718007;EVREUX  NORMANDIE;87387001;2;Tarif Réglementé;74.0;94.6
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;ST GERVAIS LES BAINS LE FAYET;87746479;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BESANCON VIOTTE;87718007;DOLE VILLE;87713412;2;Tarif Réglementé;12.2;12.2
TGV INOUI;MASSY TGV;87393702;SAVENAY;87481838;2;Tarif Réglementé;75.1;90.5
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;EVIAN LES BAINS;87745679;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;COLMAR;87182014;CHAMBERY CHALLES LES EAUX;87741009;2;Tarif Réglementé;76.1;94.6
TGV INOUI;CHAMPAGNE-ARDENNE;87171926;BAR LE DUC;87175042;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;CAEN;87444000;LISIEUX;87444265;2;Tarif Réglementé;12.2;12.2
TGV INOUI;ANNECY;87746008;TOULON;87755009;2;Tarif Réglementé;90.5;90.5
TGV INOUI;MACON LOCHE TGV;87725705;AIME LA PLAGNE;87741769;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;AVIGNON TGV;87318964;LAROCHE MIGENNES;87683268;2;Tarif Réglementé;81.2;94.6
TGV INOUI;CHAMPAGNE-ARDENNE;87171926;PARIS GARE DE LYON;87686006;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;PAU;87672006;LOURDES;87671339;2;Tarif Normal;4.1;12.4
TGV INOUI;AIX EN PROVENCE TGV;87319012;BESANCON - F COMTE TGV;87300863;2;Tarif Avantage;14.3;91.0
TGV INOUI;MACON LOCHE TGV;87725705;ANNECY;87746008;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;MULHOUSE VILLE;87182063;MASSY PALAISEAU;87393579;2;Tarif Avantage;14.3;95.0
TGV INOUI;COLMAR;87182014;ECOLE VALENTIN;87710731;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ANNECY;87746008;SALLANCHES-COMBLOUX-MEGEVE;87746438;2;Tarif Avantage;4.9;12.6
TGV INOUI;BESANCON VIOTTE;87718007;MARSEILLE ST CHARLES;87751008;2;Tarif Avantage;14.3;91.0
TGV INOUI;MACON LOCHE TGV;87725705;ST MICHEL VALLOIRE;87742361;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;MULHOUSE VILLE;87182063;PARIS GARE DE LYON;87686006;2;Tarif Avantage;14.3;95.0
TGV INOUI;CONFLANS FIN D'OISE TGV;87514604;ROUEN RIVE DROITE;87411017;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BESANCON VIOTTE;87718007;LONS LE SAUNIER;87718239;2;Tarif Avantage;4.9;12.6
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;BELFORT-MONTBELIARD TGV;87300822;2;Tarif Avantage;14.3;91.0
TGV INOUI;MACON LOCHE TGV;87725705;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;ANNECY;87746008;NANTES;87481002;2;Tarif Avantage;17.5;95.0
TGV INOUI;CULMONT CHALINDREY;87142125;MACON VILLE;87725689;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;GRENOBLE;87747006;AIX LES BAINS - LE REVARD;87741132;2;Tarif Avantage;4.9;12.6
TGV INOUI;NIMES;87775007;BELFORT-MONTBELIARD TGV;87300822;2;Tarif Avantage;14.3;91.0
TGV INOUI;MACON VILLE;87725689;AIME LA PLAGNE;87741769;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;CLUSES  74;87746370;PARIS NORD;87271007;2;Tarif Avantage;17.5;95.0
TGV INOUI;DAX;87673202;BORDEAUX ST JEAN;87581009;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;STRASBOURG;87212027;SAVERNE;87212225;2;Tarif Normal;5.1;12.6
TGV INOUI;ANGOULEME;87583005;ARRAS;87342014;2;Tarif Avantage;17.5;91.0
TGV INOUI;MACON VILLE;87725689;MONTBELIARD VILLE;87184523;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;GRENOBLE;87747006;ST NAZAIRE;87481705;2;Tarif Avantage;17.5;95.0
TGV INOUI;DIJON VILLE;87713040;EVREUX  NORMANDIE;87387001;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;RENNES;87471003;REDON;87471300;2;Tarif Avantage;9.0;12.6
TGV INOUI;ARRAS;87342014;AIX LES BAINS - LE REVARD;87741132;2;Tarif Avantage;17.5;91.0
TGV INOUI;MACON VILLE;87725689;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Avantage;17.5;95.0
TGV INOUI;DUNKERQUE;87281006;PARIS GARE DE LYON;87686006;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LANNION;87473223;ST BRIEUC;87473009;2;Tarif Avantage;9.9;12.6
TGV INOUI;ARRAS;87342014;BELLEGARDE GARE;87745000;2;Tarif Avantage;17.5;91.0
TGV INOUI;MARSEILLE BLANCARDE;87751081;MONACO MONTE CARLO;87756403;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;MASSY TGV;87393702;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Avantage;17.5;95.0
TGV INOUI;EVREUX  NORMANDIE;87387001;MARNE LA VALLEE CHESSY;87111849;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BEZIERS;87781005;SETE;87773200;2;Tarif Réglementé;12.8;12.8
TGV INOUI;COLMAR;87182014;NIMES PONT DU GARD;87703975;2;Tarif Avantage;17.5;91.0
TGV INOUI;MARSEILLE BLANCARDE;87751081;VALENCE VILLE;87761007;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;MASSY TGV;87393702;NIMES;87775007;2;Tarif Avantage;17.5;95.0
TGV INOUI;GUINGAMP;87473207;VITRE;87471508;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;NEUFCHATEAU;87141291;TOUL;87141044;2;Tarif Réglementé;12.8;12.8
TGV INOUI;DUNKERQUE;87281006;ANNEMASSE;87745497;2;Tarif Avantage;17.5;91.0
TGV INOUI;MARSEILLE ST CHARLES;87751008;ANTIBES;87757674;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;MASSY PALAISEAU;87393579;2;Tarif Avantage;17.5;95.0
TGV INOUI;LA ROCHELLE VILLE;87485003;CHATELLERAULT;87575142;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ANTIBES;87757674;LES ARCS DRAGUIGNAN;87755447;2;Tarif Avantage;4.9;12.9
TGV INOUI;DUNKERQUE;87281006;ST AVRE - LA CHAMBRE;87741306;2;Tarif Avantage;17.5;91.0
TGV INOUI;MARSEILLE ST CHARLES;87751008;NICE VILLE;87756056;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;NIMES;87775007;MARNE LA VALLEE CHESSY;87111849;2;Tarif Avantage;17.5;95.0
TGV INOUI;LAMBALLE;87473108;LANDERNEAU;87474239;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;NANCY;87141002;EPINAL;87144006;2;Tarif Avantage;4.9;12.9
TGV INOUI;LILLE EUROPE;87223263;SAVERNE;87212225;2;Tarif Avantage;17.5;91.0
TGV INOUI;MARSEILLE ST CHARLES;87751008;VALENCE VILLE;87761007;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;NIMES;87775007;PARIS GARE DE LYON;87686006;2;Tarif Avantage;17.5;95.0
TGV INOUI;LAVAL;87478404;DOL DE BRETAGNE;87478073;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;AVIGNON CENTRE;87765008;SETE;87773200;2;Tarif Avantage;5.7;12.9
TGV INOUI;LYON PART DIEU;87723197;NANTES;87481002;2;Tarif Avantage;17.5;91.0
TGV INOUI;MASSY TGV;87393702;YVETOT;87413385;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;NIMES;87775007;VERSAILLES CHANTIERS;87393009;2;Tarif Avantage;17.5;95.0
TGV INOUI;LAVAL;87478404;ST BRIEUC;87473009;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;CULOZ;87741074;LYON PART DIEU;87723197;2;Tarif Avantage;5.7;12.9
TGV INOUI;LYON VAISE;87721001;NANTES;87481002;2;Tarif Avantage;17.5;91.0
TGV INOUI;METZ VILLE;87192039;CHALONS EN CHAMPAGNE;87174003;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;PARIS NORD;87271007;SALLANCHES-COMBLOUX-MEGEVE;87746438;2;Tarif Avantage;17.5;95.0
TGV INOUI;LE CROISIC;87481788;LYON PART DIEU;87723197;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;DUNKERQUE;87281006;LILLE EUROPE;87223263;2;Tarif Avantage;12.2;12.9
TGV INOUI;AGDE;87781278;BEAUNE;87713545;2;Tarif Normal;20.5;91.0
TGV INOUI;MEUSE TGV;87147322;MARNE LA VALLEE CHESSY;87111849;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;TGV HAUTE PICARDIE;87313882;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Avantage;17.5;95.0
TGV INOUI;LEPIN LE LAC LA BAUCHE;87741439;BOURG ST MAURICE;87741793;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;HAZEBROUCK;87286302;LENS;87345025;2;Tarif Réglementé;12.9;12.9
TGV INOUI;ANCENIS;87481192;PARIS MONTPARNASSE 1 ET 2;87391003;2;Tarif Normal;20.5;91.0
TGV INOUI;MEUSE TGV;87147322;PARIS NORD;87271007;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;VENDOME VILLIERS SUR LOIR;87571216;MARSEILLE ST CHARLES;87751008;2;Tarif Avantage;17.5;95.0
TGV INOUI;LES AUBRAIS;87543017;BLOIS-CHAMBORD;87574004;2;Tarif Réglementé;14.0;14.0
TGV INOUI;MARSEILLE BLANCARDE;87751081;MONTBELIARD VILLE;87184523;2;Tarif Elève - Etudiant - Apprenti;13.0;13.0
TGV INOUI;ANGERS ST LAUD;87484006;MASSY PALAISEAU;87393579;2;Tarif Normal;20.5;91.0
TGV INOUI;MODANE;87742007;LYON PART DIEU;87723197;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;MACON LOCHE TGV;87725705;MONTPELLIER SAINT-ROCH;87773002;2;Tarif Normal;20.5;95.0
TGV INOUI;LYON PART DIEU;87723197;ANNECY;87746008;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MARSEILLE ST CHARLES;87751008;SENS;87683003;2;Tarif Elève - Etudiant - Apprenti;13.0;13.0
TGV INOUI;CARCASSONNE;87615286;AEROPORT CDG2 TGV ROISSY;87271494;2;Tarif Avantage;21.0;91.0
TGV INOUI;MONTBARD;87713131;PARIS NORD;87271007;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;PARIS GARE DE LYON;87686006;THIONVILLE;87191007;2;Tarif Normal;20.5;95.0
TGV INOUI;LYON PART DIEU;87723197;CHALON SUR SAONE;87725002;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;CANNES;87757625;MONACO MONTE CARLO;87756403;2;Tarif Normal;5.1;13.1
TGV INOUI;LILLE FLANDRES;87286005;LIMOGES BENEDICTINS;87592006;2;Tarif Avantage;21.0;91.0
TGV INOUI;MONTBARD;87713131;PONTARLIER;87715003;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;LILLE FLANDRES;87286005;LYON PERRACHE;87722025;2;Tarif Avantage;21.0;95.0
TGV INOUI;LYON PERRACHE;87722025;ANNECY;87746008;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;CHAMPAGNE-ARDENNE;87171926;CHALONS EN CHAMPAGNE;87174003;2;Tarif Normal;5.1;13.1
TGV INOUI;BELFORT-MONTBELIARD TGV;87300822;ALBERTVILLE;87741645;2;Tarif Réglementé;72.0;91.5
TGV INOUI;MONTPELLIER SAINT-ROCH;87773002;VALENCE TGV RHONE-ALPES SUD;87763029;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;AEROPORT CDG2 TGV ROISSY;87271494;RENNES;87471003;2;Tarif Réglementé;75.9;95.6
TGV INOUI;LYON PERRACHE;87722025;ANNEMASSE;87745497;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BOURG ST MAURICE;87741793;MOUTIERS SALINS BRIDES L BAINS;87741728;2;Tarif Normal;9.4;13.2
TGV INOUI;CHAMBERY CHALLES LES EAUX;87741009;MARSEILLE ST CHARLES;87751008;2;Tarif Réglementé;72.0;91.5
TGV INOUI;MULHOUSE VILLE;87182063;LONS LE SAUNIER;87718239;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;VERSAILLES CHANTIERS;87393009;RENNES;87471003;2;Tarif Réglementé;75.9;95.6
TGV INOUI;LYON PERRACHE;87722025;LONS LE SAUNIER;87718239;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;METZ VILLE;87192039;TOUL;87141044;2;Tarif Réglementé;13.2;13.2
TGV INOUI;CULOZ;87741074;PARIS GARE DE LYON;87686006;2;Tarif Réglementé;78.1;91.5
TGV INOUI;NANCY;87141002;NICE VILLE;87756056;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;MASSY TGV;87393702;RUFFEC CHARENTE;87583849;2;Tarif Réglementé;78.1;95.6
TGV INOUI;LYON PERRACHE;87722025;MOUCHARD;87718833;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;BEZIERS;87781005;MONTPELLIER SUD DE FRANCE;87688887;2;Tarif Avantage;4.9;13.3
TGV INOUI;LYON PART DIEU;87723197;TOULOUSE MATABIAU;87611004;2;Tarif Réglementé;79.1;91.5
TGV INOUI;PARIS NORD;87271007;ARRAS;87342014;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;RUFFEC CHARENTE;87583849;PARIS AUSTERLITZ;87547000;2;Tarif Réglementé;78.1;95.6
TGV INOUI;LYON-SAINT EXUPERY TGV;87762906;LE CREUSOT - MONTCEAU TGV;87694109;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;TGV HAUTE PICARDIE;87313882;DOUAI;87345009;2;Tarif Avantage;4.9;13.3
TGV INOUI;LYON PERRACHE;87722025;NICE VILLE;87756056;2;Tarif Réglementé;79.1;91.5
TGV INOUI;PARIS NORD;87271007;BETHUNE;87342006;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;RUFFEC CHARENTE;87583849;PARIS MONTPARNASSE 3 VAUGIRARD;87391102;2;Tarif Réglementé;78.1;95.6
TGV INOUI;MACON LOCHE TGV;87725705;AIX LES BAINS - LE REVARD;87741132;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;ST JEAN DE MAURIENNE ARVAN;87742320;AIX LES BAINS - LE REVARD;87741132;2;Tarif Avantage;5.7;13.3
TGV INOUI;AGEN;87586008;VALENCE VILLE;87761007;2;Tarif Réglementé;80.2;91.5
TGV INOUI;PERPIGNAN;87784009;TOULOUSE MATABIAU;87611004;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;ANGERS ST LAUD;87484006;GRENOBLE;87747006;2;Tarif Avantage;17.5;96.0
TGV INOUI;MACON LOCHE TGV;87725705;BELLEGARDE GARE;87745000;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;GUINGAMP;87473207;LAMBALLE;87473108;2;Tarif Réglementé;13.4;13.4
TGV INOUI;BESANCON - F COMTE TGV;87300863;BEZIERS;87781005;2;Tarif Avantage;14.3;92.0
TGV INOUI;PLOUARET TREGOR;87473181;VITRE;87471508;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;GRENOBLE;87747006;ARRAS;87342014;2;Tarif Avantage;17.5;96.0
TGV INOUI;MARMANDE;87586545;MONTAUBAN VILLE BOURBON;87611244;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;LORIENT;87476002;VANNES;87476606;2;Tarif Réglementé;13.4;13.4
TGV INOUI;MULHOUSE VILLE;87182063;BEZIERS;87781005;2;Tarif Avantage;14.3;92.0
TGV INOUI;RENNES;87471003;LANDERNEAU;87474239;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
TGV INOUI;MARSEILLE ST CHARLES;87751008;PARIS NORD;87271007;2;Tarif Avantage;17.5;96.0
TGV INOUI;MARNE LA VALLEE CHESSY;87111849;TOURCOING;87286542;2;Tarif Elève - Etudiant - Apprenti;14.0;14.0
TGV INOUI;MONTELIMAR GARE SNCF;87764001;ORANGE;87765107;2;Tarif Réglementé;13.4;13.4
TGV INOUI;MULHOUSE VILLE;87182063;NARBONNE;87781104;2;Tarif Avantage;14.3;92.0
TGV INOUI;RETHEL;87172270;PARIS NORD;87271007;2;Tarif Elève - Etudiant - Apprenti;16.0;16.0
